"","HOUR_IN_YEAR","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"4596",4885,12,91.2898550724638,84.9275362318841,176.217391304348
"4962",4886,13,92.2753623188406,83.304347826087,175.579710144928
"5328",4887,14,91,74,165
"5694",4888,15,83.3913043478261,63.5797101449275,146.971014492754
"6060",4889,16,69.9275362318841,44.5797101449275,114.507246376812
"6426",4890,17,57.0434782608696,35.5652173913044,92.6086956521739
"6792",4891,18,40.8985507246377,24.8260869565217,65.7246376811594
"7158",4892,19,20.7246376811594,9.73913043478261,30.463768115942
"7524",4893,20,6.15942028985507,1.21739130434783,7.3768115942029
"7890",4894,21,0,0,0
"8256",4895,22,0,0,0
"8622",4896,23,0,0,0
"205",4897,0,0,0,0
"571",4898,1,0,0,0
"937",4899,2,0,0,0
"1303",4900,3,0,0,0
"1669",4901,4,0,0,0
"2035",4902,5,5.57971014492754,0.72463768115942,6.30434782608696
"2401",4903,6,21.4202898550725,9.68115942028986,31.1014492753623
"2767",4904,7,39.9565217391304,29.4347826086957,69.3913043478261
"3133",4905,8,55.7101449275362,54.304347826087,110.014492753623
"3499",4906,9,69.4057971014493,75.7101449275362,145.115942028986
"3865",4907,10,82.2173913043478,95.4492753623188,177.666666666667
"4231",4908,11,86.9130434782609,98.0434782608696,184.95652173913
"4597",4909,12,98.0289855072464,97.7971014492754,195.826086956522
"4963",4910,13,98.3768115942029,101.521739130435,199.898550724638
"5329",4911,14,98.8088235294118,96.9264705882353,195.735294117647
"5695",4912,15,88.6666666666667,79.6086956521739,168.275362318841
"6061",4913,16,72.0289855072464,62.6231884057971,134.652173913043
"6427",4914,17,55.536231884058,43.1449275362319,98.6811594202899
"6793",4915,18,39.2463768115942,23.0579710144928,62.304347826087
"7159",4916,19,21.5652173913043,9,30.5652173913043
"7525",4917,20,5.8695652173913,0.971014492753623,6.84057971014493
"7891",4918,21,0,0,0
"8257",4919,22,0,0,0
"8623",4920,23,0,0,0
"206",4921,0,0,0,0
"572",4922,1,0,0,0
"938",4923,2,0,0,0
"1304",4924,3,0,0,0
"1670",4925,4,0,0,0
"2036",4926,5,4.26086956521739,0.898550724637681,5.15942028985507
"2402",4927,6,18.768115942029,8.15942028985507,26.9275362318841
"2768",4928,7,35.7536231884058,27.9420289855072,63.695652173913
"3134",4929,8,54.8260869565217,50.0144927536232,104.840579710145
"3500",4930,9,74.2463768115942,67.463768115942,141.710144927536
"3866",4931,10,82.1739130434783,84.463768115942,166.63768115942
"4232",4932,11,96.1884057971015,93.2608695652174,189.449275362319
"4598",4933,12,103.144927536232,100.855072463768,204
"4964",4934,13,101.724637681159,95.9420289855072,197.666666666667
"5330",4935,14,94.6811594202899,98.2463768115942,192.927536231884
"5696",4936,15,83.9855072463768,87.0144927536232,171
"6062",4937,16,74.3333333333333,64.4347826086957,138.768115942029
"6428",4938,17,57.231884057971,44.6811594202899,101.913043478261
"6794",4939,18,39.9558823529412,27.0588235294118,67.0147058823529
"7160",4940,19,21.6086956521739,9.91304347826087,31.5217391304348
"7526",4941,20,6.1304347826087,1.01449275362319,7.14492753623188
"7892",4942,21,0,0,0
"8258",4943,22,0,0,0
"8624",4944,23,0,0,0
"207",4945,0,0,0,0
"573",4946,1,0,0,0
"939",4947,2,0,0,0
"1305",4948,3,0,0,0
"1671",4949,4,0,0,0
"2037",4950,5,5.07246376811594,0.63768115942029,5.71014492753623
"2403",4951,6,19.695652173913,8.46376811594203,28.1594202898551
"2769",4952,7,36.6666666666667,24.1594202898551,60.8260869565217
"3135",4953,8,54.0579710144928,46.536231884058,100.594202898551
"3501",4954,9,71.8115942028985,72.1159420289855,143.927536231884
"3867",4955,10,81.1449275362319,86.304347826087,167.449275362319
"4233",4956,11,94.5217391304348,88.8840579710145,183.405797101449
"4599",4957,12,103.579710144928,96.0579710144928,199.63768115942
"4965",4958,13,100,97.3913043478261,197.391304347826
"5331",4959,14,92.2028985507246,85.1304347826087,177.333333333333
"5697",4960,15,85.8840579710145,77.0434782608696,162.927536231884
"6063",4961,16,71.7536231884058,65.5652173913043,137.31884057971
"6429",4962,17,54.6376811594203,44.0144927536232,98.6521739130435
"6795",4963,18,35.9565217391304,24.3188405797101,60.2753623188406
"7161",4964,19,20.3188405797101,8.73913043478261,29.0579710144928
"7527",4965,20,5.39130434782609,0.63768115942029,6.02898550724638
"7893",4966,21,0,0,0
"8259",4967,22,0,0,0
"8625",4968,23,0,0,0
"208",4969,0,0,0,0
"574",4970,1,0,0,0
"940",4971,2,0,0,0
"1306",4972,3,0,0,0
"1672",4973,4,0,0,0
"2038",4974,5,4.14492753623188,0.478260869565217,4.6231884057971
"2404",4975,6,19.4782608695652,6.2463768115942,25.7246376811594
"2770",4976,7,36.6376811594203,23.3478260869565,59.9855072463768
"3136",4977,8,55.8260869565217,42.7971014492754,98.6231884057971
"3502",4978,9,74.6666666666667,66.7826086956522,141.449275362319
"3868",4979,10,87.231884057971,84.1594202898551,171.391304347826
"4234",4980,11,96.1739130434783,92.6521739130435,188.826086956522
"4600",4981,12,99.0724637681159,95.4782608695652,194.550724637681
"4966",4982,13,101.405797101449,94.0579710144928,195.463768115942
"5332",4983,14,95.1159420289855,94.6086956521739,189.724637681159
"5698",4984,15,82.463768115942,77.4782608695652,159.942028985507
"6064",4985,16,70.9130434782609,59,129.913043478261
"6430",4986,17,56.5217391304348,46.4347826086956,102.95652173913
"6796",4987,18,38.5797101449275,26.0289855072464,64.6086956521739
"7162",4988,19,20.5652173913043,10.1304347826087,30.695652173913
"7528",4989,20,5.18840579710145,1.1304347826087,6.31884057971014
"7894",4990,21,0,0,0
"8260",4991,22,0,0,0
"8626",4992,23,0,0,0
"209",4993,0,0,0,0
"575",4994,1,0,0,0
"941",4995,2,0,0,0
"1307",4996,3,0,0,0
"1673",4997,4,0,0,0
"2039",4998,5,3.95652173913043,0.594202898550725,4.55072463768116
"2405",4999,6,17.8695652173913,7.50724637681159,25.3768115942029
"2771",5000,7,34.8840579710145,23.1594202898551,58.0434782608696
"3137",5001,8,52.536231884058,46.8115942028985,99.3478260869565
"3503",5002,9,68.0434782608696,71.5507246376812,139.594202898551
"3869",5003,10,85.6231884057971,91.3913043478261,177.014492753623
"4235",5004,11,92.5217391304348,112.855072463768,205.376811594203
"4601",5005,12,95.5217391304348,118.898550724638,214.420289855072
"4967",5006,13,96.8840579710145,121.130434782609,218.014492753623
"5333",5007,14,92.6376811594203,116.594202898551,209.231884057971
"5699",5008,15,84.2173913043478,96.1594202898551,180.376811594203
"6065",5009,16,72.1884057971015,77.1739130434783,149.36231884058
"6431",5010,17,57,49.2753623188406,106.275362318841
"6797",5011,18,37.9130434782609,27.2753623188406,65.1884057971015
"7163",5012,19,20.8115942028986,9.79710144927536,30.6086956521739
"7529",5013,20,5.28985507246377,0.782608695652174,6.07246376811594
"7895",5014,21,0,0,0
"8261",5015,22,0,0,0
"8627",5016,23,0,0,0
"210",5017,0,0,0,0
"576",5018,1,0,0,0
"942",5019,2,0,0,0
"1308",5020,3,0,0,0
"1674",5021,4,0,0,0
"2040",5022,5,4.15942028985507,0.594202898550725,4.7536231884058
"2406",5023,6,18.7536231884058,8.94202898550725,27.695652173913
"2772",5024,7,37.3333333333333,27.9420289855072,65.2753623188406
"3138",5025,8,55.0434782608696,53.4057971014493,108.449275362319
"3504",5026,9,70.2173913043478,78.4057971014493,148.623188405797
"3870",5027,10,84,92.8840579710145,176.884057971014
"4236",5028,11,88.6086956521739,97.6811594202899,186.289855072464
"4602",5029,12,91.1014492753623,96.463768115942,187.565217391304
"4968",5030,13,97,89.7971014492754,186.797101449275
"5334",5031,14,91.6086956521739,93.2463768115942,184.855072463768
"5700",5032,15,80.0724637681159,82.536231884058,162.608695652174
"6066",5033,16,63.2753623188406,62.2463768115942,125.521739130435
"6432",5034,17,52.8840579710145,40.3478260869565,93.231884057971
"6798",5035,18,37.6811594202899,23.6231884057971,61.304347826087
"7164",5036,19,18.9710144927536,8.7536231884058,27.7246376811594
"7530",5037,20,4.73913043478261,0.768115942028985,5.50724637681159
"7896",5038,21,0,0,0
"8262",5039,22,0,0,0
"8628",5040,23,0,0,0
"211",5041,0,0,0,0
"577",5042,1,0,0,0
"943",5043,2,0,0,0
"1309",5044,3,0,0,0
"1675",5045,4,0,0,0
"2041",5046,5,3.53623188405797,0.811594202898551,4.34782608695652
"2407",5047,6,18.1739130434783,9.8695652173913,28.0434782608696
"2773",5048,7,33.8405797101449,27.8405797101449,61.6811594202899
"3139",5049,8,49.1159420289855,51.0869565217391,100.202898550725
"3505",5050,9,61.695652173913,68.8695652173913,130.565217391304
"3871",5051,10,73.6086956521739,89.6811594202899,163.289855072464
"4237",5052,11,87.5797101449275,106.95652173913,194.536231884058
"4603",5053,12,90.4202898550725,113.159420289855,203.579710144928
"4969",5054,13,91.9710144927536,105.231884057971,197.202898550725
"5335",5055,14,85.4492753623188,96.4492753623188,181.898550724638
"5701",5056,15,79.4202898550725,87.2463768115942,166.666666666667
"6067",5057,16,70.304347826087,72.5217391304348,142.826086956522
"6433",5058,17,52.231884057971,51.0724637681159,103.304347826087
"6799",5059,18,38.1159420289855,29.768115942029,67.8840579710145
"7165",5060,19,19.8405797101449,10.4057971014493,30.2463768115942
"7531",5061,20,4.84057971014493,0.811594202898551,5.65217391304348
"7897",5062,21,0,0,0
"8263",5063,22,0,0,0
"8629",5064,23,0,0,0
"212",5065,0,0,0,0
"578",5066,1,0,0,0
"944",5067,2,0,0,0
"1310",5068,3,0,0,0
"1676",5069,4,0,0,0
"2042",5070,5,3.52173913043478,0.710144927536232,4.23188405797101
"2408",5071,6,17.5652173913043,9.05797101449275,26.6231884057971
"2774",5072,7,33.5797101449275,30.0434782608696,63.6231884057971
"3140",5073,8,46.9420289855072,60.6376811594203,107.579710144928
"3506",5074,9,61.4202898550725,86.4347826086957,147.855072463768
"3872",5075,10,74.4492753623188,109.144927536232,183.594202898551
"4238",5076,11,85.5147058823529,120.75,206.264705882353
"4604",5077,12,89.6617647058823,116,205.661764705882
"4970",5078,13,94.2898550724638,111.942028985507,206.231884057971
"5336",5079,14,93.2898550724638,108.072463768116,201.36231884058
"5702",5080,15,84.5652173913043,88.4927536231884,173.057971014493
"6068",5081,16,71.8840579710145,71.1884057971015,143.072463768116
"6434",5082,17,54.304347826087,48.8260869565217,103.130434782609
"6800",5083,18,39.0289855072464,27.463768115942,66.4927536231884
"7166",5084,19,19.3623188405797,9.23188405797101,28.5942028985507
"7532",5085,20,3.94202898550725,0.695652173913043,4.63768115942029
"7898",5086,21,0,0,0
"8264",5087,22,0,0,0
"8630",5088,23,0,0,0
"213",5089,0,0,0,0
"579",5090,1,0,0,0
"945",5091,2,0,0,0
"1311",5092,3,0,0,0
"1677",5093,4,0,0,0
"2043",5094,5,3.36231884057971,0.652173913043478,4.01449275362319
"2409",5095,6,17.5652173913043,8.69565217391304,26.2608695652174
"2775",5096,7,34.3333333333333,29.7246376811594,64.0579710144928
"3141",5097,8,53.2753623188406,53.9710144927536,107.246376811594
"3507",5098,9,69.0579710144928,78.304347826087,147.36231884058
"3873",5099,10,82.5441176470588,98.6617647058823,181.205882352941
"4239",5100,11,90.6617647058823,113.161764705882,203.823529411765
"4605",5101,12,101.376811594203,117.086956521739,218.463768115942
"4971",5102,13,100.695652173913,112.492753623188,213.188405797101
"5337",5103,14,92.8115942028985,97.7391304347826,190.550724637681
"5703",5104,15,84.8260869565217,85.5507246376812,170.376811594203
"6069",5105,16,69.5507246376812,68.9420289855072,138.492753623188
"6435",5106,17,57.9710144927536,52.3188405797101,110.289855072464
"6801",5107,18,39.7826086956522,27.3188405797101,67.1014492753623
"7167",5108,19,20.2463768115942,9.42028985507246,29.6666666666667
"7533",5109,20,4.10144927536232,0.623188405797101,4.72463768115942
"7899",5110,21,0,0,0
"8265",5111,22,0,0,0
"8631",5112,23,0,0,0
"214",5113,0,0,0,0
"580",5114,1,0,0,0
"946",5115,2,0,0,0
"1312",5116,3,0,0,0
"1678",5117,4,0,0,0
"2044",5118,5,3.27536231884058,0.463768115942029,3.73913043478261
"2410",5119,6,18.231884057971,8.98550724637681,27.2173913043478
"2776",5120,7,37.3913043478261,28.6086956521739,66
"3142",5121,8,53.5797101449275,52.9855072463768,106.565217391304
"3508",5122,9,65.8695652173913,82.8695652173913,148.739130434783
"3874",5123,10,78.2608695652174,107.768115942029,186.028985507246
"4240",5124,11,84.1159420289855,119.304347826087,203.420289855072
"4606",5125,12,93.3913043478261,114.536231884058,207.927536231884
"4972",5126,13,89.4057971014493,108.04347826087,197.449275362319
"5338",5127,14,86.6086956521739,102.884057971014,189.492753623188
"5704",5128,15,83.1739130434783,92.9275362318841,176.101449275362
"6070",5129,16,69.6231884057971,69.6521739130435,139.275362318841
"6436",5130,17,55.2753623188406,47.9275362318841,103.202898550725
"6802",5131,18,37.1884057971015,27.4347826086957,64.6231884057971
"7168",5132,19,19.2608695652174,9.55072463768116,28.8115942028986
"7534",5133,20,3.49275362318841,0.666666666666667,4.15942028985507
"7900",5134,21,0,0,0
"8266",5135,22,0,0,0
"8632",5136,23,0,0,0
"215",5137,0,0,0,0
"581",5138,1,0,0,0
"947",5139,2,0,0,0
"1313",5140,3,0,0,0
"1679",5141,4,0,0,0
"2045",5142,5,3.07246376811594,0.260869565217391,3.33333333333333
"2411",5143,6,16.2463768115942,6.88405797101449,23.1304347826087
"2777",5144,7,32.8405797101449,24.6086956521739,57.4492753623188
"3143",5145,8,48.2463768115942,46.5797101449275,94.8260869565217
"3509",5146,9,65.7536231884058,66.3333333333333,132.086956521739
"3875",5147,10,80.9855072463768,81.2753623188406,162.260869565217
"4241",5148,11,88.2463768115942,96.8550724637681,185.101449275362
"4607",5149,12,98.5217391304348,105.188405797101,203.710144927536
"4973",5150,13,92.2608695652174,97.5072463768116,189.768115942029
"5339",5151,14,87.3188405797101,91.5217391304348,178.840579710145
"5705",5152,15,83,76.3478260869565,159.347826086957
"6071",5153,16,71.5507246376812,61.6811594202899,133.231884057971
"6437",5154,17,52.3623188405797,39.4202898550725,91.7826086956522
"6803",5155,18,34.5217391304348,20.8695652173913,55.3913043478261
"7169",5156,19,17.768115942029,7.01449275362319,24.7826086956522
"7535",5157,20,3.6231884057971,0.478260869565217,4.10144927536232
"7901",5158,21,0,0,0
"8267",5159,22,0,0,0
"8633",5160,23,0,0,0
"216",5161,0,0,0,0
"582",5162,1,0,0,0
"948",5163,2,0,0,0
"1314",5164,3,0,0,0
"1680",5165,4,0,0,0
"2046",5166,5,2.59420289855072,0.159420289855072,2.7536231884058
"2412",5167,6,16.5217391304348,5.43478260869565,21.9565217391304
"2778",5168,7,34.7826086956522,18.9710144927536,53.7536231884058
"3144",5169,8,52.6086956521739,41.0289855072464,93.6376811594203
"3510",5170,9,68.9130434782609,65.0724637681159,133.985507246377
"3876",5171,10,85.2028985507246,81.6086956521739,166.811594202899
"4242",5172,11,91.8840579710145,99.231884057971,191.115942028986
"4608",5173,12,96.7391304347826,102.130434782609,198.869565217391
"4974",5174,13,94.1304347826087,93.8260869565217,187.95652173913
"5340",5175,14,89.4782608695652,90.6231884057971,180.101449275362
"5706",5176,15,81.7246376811594,68.4927536231884,150.217391304348
"6072",5177,16,67.0869565217391,52,119.086956521739
"6438",5178,17,51.6521739130435,35.9855072463768,87.6376811594203
"6804",5179,18,35.0724637681159,24.7101449275362,59.7826086956522
"7170",5180,19,17.2352941176471,7.27941176470588,24.5147058823529
"7536",5181,20,3.28985507246377,0.434782608695652,3.72463768115942
"7902",5182,21,0,0,0
"8268",5183,22,0,0,0
"8634",5184,23,0,0,0
"217",5185,0,0,0,0
"583",5186,1,0,0,0
"949",5187,2,0,0,0
"1315",5188,3,0,0,0
"1681",5189,4,0,0,0
"2047",5190,5,2.53623188405797,0.333333333333333,2.8695652173913
"2413",5191,6,16.0869565217391,6.46376811594203,22.5507246376812
"2779",5192,7,33.7101449275362,26.0579710144928,59.768115942029
"3145",5193,8,50.7536231884058,53.6086956521739,104.36231884058
"3511",5194,9,68.1159420289855,77.7826086956522,145.898550724638
"3877",5195,10,76.0869565217391,95.1884057971015,171.275362318841
"4243",5196,11,86.0579710144928,102.942028985507,189
"4609",5197,12,89.768115942029,100.260869565217,190.028985507246
"4975",5198,13,91.3913043478261,103.985507246377,195.376811594203
"5341",5199,14,89.7101449275362,106.289855072464,196
"5707",5200,15,77.3913043478261,90.6666666666667,168.057971014493
"6073",5201,16,64.8695652173913,72.0144927536232,136.884057971014
"6439",5202,17,50.4782608695652,49.5797101449275,100.057971014493
"6805",5203,18,33.0144927536232,28.4202898550725,61.4347826086956
"7171",5204,19,16.9565217391304,9.17391304347826,26.1304347826087
"7537",5205,20,2.63768115942029,0.391304347826087,3.02898550724638
"7903",5206,21,0,0,0
"8269",5207,22,0,0,0
"8635",5208,23,0,0,0
"218",5209,0,0,0,0
"584",5210,1,0,0,0
"950",5211,2,0,0,0
"1316",5212,3,0,0,0
"1682",5213,4,0,0,0
"2048",5214,5,2.33333333333333,0.347826086956522,2.68115942028985
"2414",5215,6,15.7246376811594,7.55072463768116,23.2753623188406
"2780",5216,7,34.1884057971015,27.4202898550725,61.6086956521739
"3146",5217,8,52.1159420289855,53.7101449275362,105.826086956522
"3512",5218,9,66.1014492753623,77.6811594202899,143.782608695652
"3878",5219,10,79.8695652173913,104.144927536232,184.014492753623
"4244",5220,11,88.9710144927536,121.217391304348,210.188405797101
"4610",5221,12,91.9565217391304,122.869565217391,214.826086956522
"4976",5222,13,93.536231884058,120.347826086957,213.884057971014
"5342",5223,14,86.0294117647059,107.279411764706,193.308823529412
"5708",5224,15,77.6521739130435,94.8840579710145,172.536231884058
"6074",5225,16,66.6376811594203,72.6666666666667,139.304347826087
"6440",5226,17,52.5652173913044,51.2173913043478,103.782608695652
"6806",5227,18,36.4347826086956,29.3478260869565,65.7826086956522
"7172",5228,19,17.8550724637681,8.43478260869565,26.2898550724638
"7538",5229,20,2.98550724637681,0.420289855072464,3.40579710144928
"7904",5230,21,0,0,0
"8270",5231,22,0,0,0
"8636",5232,23,0,0,0
"219",5233,0,0,0,0
"585",5234,1,0,0,0
"951",5235,2,0,0,0
"1317",5236,3,0,0,0
"1683",5237,4,0,0,0
"2049",5238,5,2.01449275362319,0.202898550724638,2.21739130434783
"2415",5239,6,15.2753623188406,6.21739130434783,21.4927536231884
"2781",5240,7,32.0869565217391,23.4927536231884,55.5797101449275
"3147",5241,8,49.7391304347826,43.6666666666667,93.4057971014493
"3513",5242,9,66.2173913043478,65.4492753623188,131.666666666667
"3879",5243,10,81.8695652173913,79,160.869565217391
"4245",5244,11,89.0144927536232,86.1304347826087,175.144927536232
"4611",5245,12,95.6231884057971,88.3478260869565,183.971014492754
"4977",5246,13,97.9130434782609,96.6231884057971,194.536231884058
"5343",5247,14,96.1159420289855,91.3913043478261,187.507246376812
"5709",5248,15,83.9420289855072,71.5507246376812,155.492753623188
