"","HOUR_IN_YEAR","MONTH","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"4134",204,1,11,22.5285714285714,4.87142857142857,27.4
"4509",205,1,12,26.5,7.22857142857143,33.7285714285714
"4884",206,1,13,26.0857142857143,7.25714285714286,33.3428571428571
"5259",207,1,14,20.4,5.14285714285714,25.5428571428571
"5634",208,1,15,12.9,2.27142857142857,15.1714285714286
"6009",209,1,16,4.5,0.557142857142857,5.05714285714286
"6384",210,1,17,0,0,0
"6759",211,1,18,0,0,0
"7134",212,1,19,0,0,0
"7509",213,1,20,0,0,0
"7884",214,1,21,0,0,0
"8259",215,1,22,0,0,0
"8634",216,1,23,0,0,0
"10",217,1,0,0,0,0
"385",218,1,1,0,0,0
"760",219,1,2,0,0,0
"1135",220,1,3,0,0,0
"1510",221,1,4,0,0,0
"1885",222,1,5,0,0,0
"2260",223,1,6,0,0,0
"2635",224,1,7,0,0,0
"3010",225,1,8,0,0,0
"3385",226,1,9,3.88571428571429,0.4,4.28571428571429
"3760",227,1,10,13.5142857142857,2.98571428571429,16.5
"4135",228,1,11,23.3428571428571,7.57142857142857,30.9142857142857
"4510",229,1,12,28.0857142857143,12.4428571428571,40.5285714285714
"4885",230,1,13,28.7857142857143,13.0428571428571,41.8285714285714
"5260",231,1,14,24.1571428571429,9.94285714285714,34.1
"5635",232,1,15,16.5142857142857,4.98571428571429,21.5
"6010",233,1,16,5.61428571428571,1.15714285714286,6.77142857142857
"6385",234,1,17,0,0,0
"6760",235,1,18,0,0,0
"7135",236,1,19,0,0,0
"7510",237,1,20,0,0,0
"7885",238,1,21,0,0,0
"8260",239,1,22,0,0,0
"8635",240,1,23,0,0,0
"11",241,1,0,0,0,0
"386",242,1,1,0,0,0
"761",243,1,2,0,0,0
"1136",244,1,3,0,0,0
"1511",245,1,4,0,0,0
"1886",246,1,5,0,0,0
"2261",247,1,6,0,0,0
"2636",248,1,7,0,0,0
"3011",249,1,8,0,0,0
"3386",250,1,9,4.4,0.714285714285714,5.11428571428571
"3761",251,1,10,14.7142857142857,4.55714285714286,19.2714285714286
"4136",252,1,11,24.2857142857143,9.95714285714286,34.2428571428571
"4511",253,1,12,30.1142857142857,15.2142857142857,45.3285714285714
"4886",254,1,13,30,14.9,44.9
"5261",255,1,14,25.4714285714286,10.7142857142857,36.1857142857143
"5636",256,1,15,17.5142857142857,5.31428571428571,22.8285714285714
"6011",257,1,16,6.24285714285714,1,7.24285714285714
"6386",258,1,17,0,0,0
"6761",259,1,18,0,0,0
"7136",260,1,19,0,0,0
"7511",261,1,20,0,0,0
"7886",262,1,21,0,0,0
"8261",263,1,22,0,0,0
"8636",264,1,23,0,0,0
"12",265,1,0,0,0,0
"387",266,1,1,0,0,0
"762",267,1,2,0,0,0
"1137",268,1,3,0,0,0
"1512",269,1,4,0,0,0
"1887",270,1,5,0,0,0
"2262",271,1,6,0,0,0
"2637",272,1,7,0,0,0
"3012",273,1,8,0,0,0
"3387",274,1,9,4.41428571428571,0.585714285714286,5
"3762",275,1,10,14.2142857142857,4.05714285714286,18.2714285714286
"4137",276,1,11,24.3142857142857,7.9,32.2142857142857
"4512",277,1,12,30.5714285714286,13.3142857142857,43.8857142857143
"4887",278,1,13,30.3142857142857,14.0428571428571,44.3571428571429
"5262",279,1,14,25.4,9.75714285714286,35.1571428571429
"5637",280,1,15,16.0571428571429,4.31428571428571,20.3714285714286
"6012",281,1,16,5.24285714285714,0.857142857142857,6.1
"6387",282,1,17,0,0,0
"6762",283,1,18,0,0,0
"7137",284,1,19,0,0,0
"7512",285,1,20,0,0,0
"7887",286,1,21,0,0,0
"8262",287,1,22,0,0,0
"8637",288,1,23,0,0,0
"13",289,1,0,0,0,0
"388",290,1,1,0,0,0
"763",291,1,2,0,0,0
"1138",292,1,3,0,0,0
"1513",293,1,4,0,0,0
"1888",294,1,5,0,0,0
"2263",295,1,6,0,0,0
"2638",296,1,7,0,0,0
"3013",297,1,8,0,0,0
"3388",298,1,9,4.95714285714286,0.471428571428571,5.42857142857143
"3763",299,1,10,15.3428571428571,3.65714285714286,19
"4138",300,1,11,25.7,8.31428571428571,34.0142857142857
"4513",301,1,12,31.4714285714286,13.0428571428571,44.5142857142857
"4888",302,1,13,32.2285714285714,13.1428571428571,45.3714285714286
"5263",303,1,14,26.0714285714286,11.2285714285714,37.3
"5638",304,1,15,17.8714285714286,6.87142857142857,24.7428571428571
"6013",305,1,16,6.71428571428571,1.24285714285714,7.95714285714286
"6388",306,1,17,0,0,0
"6763",307,1,18,0,0,0
"7138",308,1,19,0,0,0
"7513",309,1,20,0,0,0
"7888",310,1,21,0,0,0
"8263",311,1,22,0,0,0
"8638",312,1,23,0,0,0
"14",313,1,0,0,0,0
"389",314,1,1,0,0,0
"764",315,1,2,0,0,0
"1139",316,1,3,0,0,0
"1514",317,1,4,0,0,0
"1889",318,1,5,0,0,0
"2264",319,1,6,0,0,0
"2639",320,1,7,0,0,0
"3014",321,1,8,0,0,0
"3389",322,1,9,5.6,0.857142857142857,6.45714285714286
"3764",323,1,10,16.8714285714286,5.97142857142857,22.8428571428571
"4139",324,1,11,26.0142857142857,12.4571428571429,38.4714285714286
"4514",325,1,12,29.0428571428571,18.3142857142857,47.3571428571429
"4889",326,1,13,28.2285714285714,18.7,46.9285714285714
"5264",327,1,14,25.0857142857143,14.1857142857143,39.2714285714286
"5639",328,1,15,16.4285714285714,6.14285714285714,22.5714285714286
"6014",329,1,16,5.88571428571429,1.21428571428571,7.1
"6389",330,1,17,0,0,0
"6764",331,1,18,0,0,0
"7139",332,1,19,0,0,0
"7514",333,1,20,0,0,0
"7889",334,1,21,0,0,0
"8264",335,1,22,0,0,0
"8639",336,1,23,0,0,0
"15",337,1,0,0,0,0
"390",338,1,1,0,0,0
"765",339,1,2,0,0,0
"1140",340,1,3,0,0,0
"1515",341,1,4,0,0,0
"1890",342,1,5,0,0,0
"2265",343,1,6,0,0,0
"2640",344,1,7,0,0,0
"3015",345,1,8,0,0,0
"3390",346,1,9,5.12857142857143,0.957142857142857,6.08571428571429
"3765",347,1,10,17.1142857142857,5.01428571428571,22.1285714285714
"4140",348,1,11,26.1285714285714,10.0714285714286,36.2
"4515",349,1,12,31.5,14.2571428571429,45.7571428571429
"4890",350,1,13,31.3,14.2714285714286,45.5714285714286
"5265",351,1,14,25.8857142857143,11.8142857142857,37.7
"5640",352,1,15,17.5,6.71428571428571,24.2142857142857
"6015",353,1,16,6.18571428571429,1.44285714285714,7.62857142857143
"6390",354,1,17,0,0,0
"6765",355,1,18,0,0,0
"7140",356,1,19,0,0,0
"7515",357,1,20,0,0,0
"7890",358,1,21,0,0,0
"8265",359,1,22,0,0,0
"8640",360,1,23,0,0,0
"16",361,1,0,0,0,0
"391",362,1,1,0,0,0
"766",363,1,2,0,0,0
"1141",364,1,3,0,0,0
"1516",365,1,4,0,0,0
"1891",366,1,5,0,0,0
"2266",367,1,6,0,0,0
"2641",368,1,7,0,0,0
"3016",369,1,8,0,0,0
"3391",370,1,9,5.15714285714286,0.857142857142857,6.01428571428571
"3766",371,1,10,15.5857142857143,5.22857142857143,20.8142857142857
"4141",372,1,11,24.7142857142857,11.1428571428571,35.8571428571429
"4516",373,1,12,29.3188405797101,14.8115942028986,44.1304347826087
"4891",374,1,13,30.2285714285714,17.4142857142857,47.6428571428571
"5266",375,1,14,25.304347826087,15.463768115942,40.768115942029
"5641",376,1,15,16.6571428571429,8.1,24.7571428571429
"6016",377,1,16,6.12857142857143,1.77142857142857,7.9
"6391",378,1,17,0,0,0
"6766",379,1,18,0,0,0
"7141",380,1,19,0,0,0
"7516",381,1,20,0,0,0
"7891",382,1,21,0,0,0
"8266",383,1,22,0,0,0
"8641",384,1,23,0,0,0
"17",385,1,0,0,0,0
"392",386,1,1,0,0,0
"767",387,1,2,0,0,0
"1142",388,1,3,0,0,0
"1517",389,1,4,0,0,0
"1892",390,1,5,0,0,0
"2267",391,1,6,0,0,0
"2642",392,1,7,0,0,0
"3017",393,1,8,0.0140845070422535,0,0.0140845070422535
"3392",394,1,9,5.55714285714286,1,6.55714285714286
"3767",395,1,10,17.6,6.02857142857143,23.6285714285714
"4142",396,1,11,26.5571428571429,12.6714285714286,39.2285714285714
"4517",397,1,12,30.8571428571429,16.9428571428571,47.8
"4892",398,1,13,32.9142857142857,19,51.9142857142857
"5267",399,1,14,26.6,13.5142857142857,40.1142857142857
"5642",400,1,15,17.6571428571429,7.31428571428571,24.9714285714286
"6017",401,1,16,7.1,1.75714285714286,8.85714285714286
"6392",402,1,17,0.0140845070422535,0.0140845070422535,0.028169014084507
"6767",403,1,18,0,0,0
"7142",404,1,19,0,0,0
"7517",405,1,20,0,0,0
"7892",406,1,21,0,0,0
"8267",407,1,22,0,0,0
"8642",408,1,23,0,0,0
"18",409,1,0,0,0,0
"393",410,1,1,0,0,0
"768",411,1,2,0,0,0
"1143",412,1,3,0,0,0
"1518",413,1,4,0,0,0
"1893",414,1,5,0,0,0
"2268",415,1,6,0,0,0
"2643",416,1,7,0,0,0
"3018",417,1,8,0.0563380281690141,0,0.0563380281690141
"3393",418,1,9,5.88571428571429,1.21428571428571,7.1
"3768",419,1,10,16.0428571428571,5.52857142857143,21.5714285714286
"4143",420,1,11,24.5285714285714,11.9857142857143,36.5142857142857
"4518",421,1,12,30.2285714285714,15.2428571428571,45.4714285714286
"4893",422,1,13,31.2285714285714,14.4857142857143,45.7142857142857
"5268",423,1,14,27.2285714285714,10.0571428571429,37.2857142857143
"5643",424,1,15,18.0285714285714,5.2,23.2285714285714
"6018",425,1,16,6.98571428571429,1.35714285714286,8.34285714285714
"6393",426,1,17,0.0140845070422535,0.028169014084507,0.0422535211267606
"6768",427,1,18,0,0,0
"7143",428,1,19,0,0,0
"7518",429,1,20,0,0,0
"7893",430,1,21,0,0,0
"8268",431,1,22,0,0,0
"8643",432,1,23,0,0,0
"19",433,1,0,0,0,0
"394",434,1,1,0,0,0
"769",435,1,2,0,0,0
"1144",436,1,3,0,0,0
"1519",437,1,4,0,0,0
"1894",438,1,5,0,0,0
"2269",439,1,6,0,0,0
"2644",440,1,7,0,0,0
"3019",441,1,8,0.028169014084507,0,0.028169014084507
"3394",442,1,9,5.72857142857143,1.12857142857143,6.85714285714286
"3769",443,1,10,17.3428571428571,5.91428571428571,23.2571428571429
"4144",444,1,11,27.0285714285714,11.4142857142857,38.4428571428571
"4519",445,1,12,30.9142857142857,14.8428571428571,45.7571428571429
"4894",446,1,13,33.2142857142857,13.4142857142857,46.6285714285714
"5269",447,1,14,26.2571428571429,9.94285714285714,36.2
"5644",448,1,15,19.1714285714286,5.47142857142857,24.6428571428571
"6019",449,1,16,7.58571428571429,1.38571428571429,8.97142857142857
"6394",450,1,17,0.0704225352112676,0.0140845070422535,0.0845070422535211
"6769",451,1,18,0,0,0
"7144",452,1,19,0,0,0
"7519",453,1,20,0,0,0
"7894",454,1,21,0,0,0
"8269",455,1,22,0,0,0
"8644",456,1,23,0,0,0
"20",457,1,0,0,0,0
"395",458,1,1,0,0,0
"770",459,1,2,0,0,0
"1145",460,1,3,0,0,0
"1520",461,1,4,0,0,0
"1895",462,1,5,0,0,0
"2270",463,1,6,0,0,0
"2645",464,1,7,0,0,0
"3020",465,1,8,0.0140845070422535,0,0.0140845070422535
"3395",466,1,9,4.68571428571429,0.742857142857143,5.42857142857143
"3770",467,1,10,15.7,3.71428571428571,19.4142857142857
"4145",468,1,11,25.8,8.32857142857143,34.1285714285714
"4520",469,1,12,32.7428571428571,12.2,44.9428571428571
"4895",470,1,13,31.9714285714286,11.7857142857143,43.7571428571429
"5270",471,1,14,27.6714285714286,9.75714285714286,37.4285714285714
"5645",472,1,15,17.4571428571429,5.9,23.3571428571429
"6020",473,1,16,7.58571428571429,1.3,8.88571428571429
"6395",474,1,17,0.0140845070422535,0.028169014084507,0.0422535211267606
"6770",475,1,18,0,0,0
"7145",476,1,19,0,0,0
"7520",477,1,20,0,0,0
"7895",478,1,21,0,0,0
"8270",479,1,22,0,0,0
"8645",480,1,23,0,0,0
"21",481,1,0,0,0,0
"396",482,1,1,0,0,0
"771",483,1,2,0,0,0
"1146",484,1,3,0,0,0
"1521",485,1,4,0,0,0
"1896",486,1,5,0,0,0
"2271",487,1,6,0,0,0
"2646",488,1,7,0,0,0
"3021",489,1,8,0.0140845070422535,0,0.0140845070422535
"3396",490,1,9,6.05714285714286,0.628571428571429,6.68571428571429
"3771",491,1,10,16.6285714285714,3.25714285714286,19.8857142857143
"4146",492,1,11,26.0428571428571,8.04285714285714,34.0857142857143
"4521",493,1,12,30.8428571428571,11.5857142857143,42.4285714285714
"4896",494,1,13,31.7571428571429,11.7428571428571,43.5
"5271",495,1,14,29.1594202898551,11.463768115942,40.6231884057971
"5646",496,1,15,20.2898550724638,6.52173913043478,26.8115942028986
"6021",497,1,16,8.20289855072464,1.8695652173913,10.0724637681159
"6396",498,1,17,0.0428571428571429,0.0285714285714286,0.0714285714285714
"6771",499,1,18,0,0,0
"7146",500,1,19,0,0,0
"7521",501,1,20,0,0,0
"7896",502,1,21,0,0,0
"8271",503,1,22,0,0,0
"8646",504,1,23,0,0,0
"22",505,1,0,0,0,0
"397",506,1,1,0,0,0
"772",507,1,2,0,0,0
"1147",508,1,3,0,0,0
"1522",509,1,4,0,0,0
"1897",510,1,5,0,0,0
"2272",511,1,6,0,0,0
"2647",512,1,7,0,0,0
"3022",513,1,8,0.028169014084507,0.0140845070422535,0.0422535211267606
"3397",514,1,9,5.65714285714286,0.928571428571429,6.58571428571429
"3772",515,1,10,16.3285714285714,4.82857142857143,21.1571428571429
"4147",516,1,11,24.8,10.6,35.4
"4522",517,1,12,30.5428571428571,14.6142857142857,45.1571428571429
"4897",518,1,13,32.2285714285714,16.4142857142857,48.6428571428571
"5272",519,1,14,27.3857142857143,12.1428571428571,39.5285714285714
"5647",520,1,15,18.0857142857143,7.02857142857143,25.1142857142857
"6022",521,1,16,7.94285714285714,1.8,9.74285714285714
"6397",522,1,17,0.0422535211267606,0,0.0422535211267606
"6772",523,1,18,0,0,0
"7147",524,1,19,0,0,0
"7522",525,1,20,0,0,0
"7897",526,1,21,0,0,0
"8272",527,1,22,0,0,0
"8647",528,1,23,0,0,0
"23",529,1,0,0,0,0
"398",530,1,1,0,0,0
"773",531,1,2,0,0,0
"1148",532,1,3,0,0,0
"1523",533,1,4,0,0,0
"1898",534,1,5,0,0,0
"2273",535,1,6,0,0,0
"2648",536,1,7,0,0,0
"3023",537,1,8,0.028169014084507,0.0140845070422535,0.0422535211267606
"3398",538,1,9,6.71428571428571,0.957142857142857,7.67142857142857
"3773",539,1,10,17.2,4.35714285714286,21.5571428571429
"4148",540,1,11,28.2,9.64285714285714,37.8428571428571
"4523",541,1,12,31.8142857142857,14.6428571428571,46.4571428571429
"4898",542,1,13,33.0714285714286,17.8714285714286,50.9428571428571
"5273",543,1,14,28.2285714285714,14.1142857142857,42.3428571428571
"5648",544,1,15,19.8857142857143,6.62857142857143,26.5142857142857
"6023",545,1,16,7.85714285714286,1.67142857142857,9.52857142857143
"6398",546,1,17,0.0422535211267606,0,0.0422535211267606
"6773",547,1,18,0,0,0
"7148",548,1,19,0,0,0
"7523",549,1,20,0,0,0
"7898",550,1,21,0,0,0
"8273",551,1,22,0,0,0
"8648",552,1,23,0,0,0
"24",553,1,0,0,0,0
"399",554,1,1,0,0,0
"774",555,1,2,0,0,0
"1149",556,1,3,0,0,0
"1524",557,1,4,0,0,0
"1899",558,1,5,0,0,0
"2274",559,1,6,0,0,0
"2649",560,1,7,0,0,0
"3024",561,1,8,0.028169014084507,0.0140845070422535,0.0422535211267606
"3399",562,1,9,6.55714285714286,1.04285714285714,7.6
"3774",563,1,10,16.6571428571429,5.64285714285714,22.3
"4149",564,1,11,25.6376811594203,11.4057971014493,37.0434782608696
"4524",565,1,12,31.7714285714286,15.5571428571429,47.3285714285714
"4899",566,1,13,33.5285714285714,15.3857142857143,48.9142857142857
"5274",567,1,14,28.3428571428571,12.1285714285714,40.4714285714286
"5649",568,1,15,20.3,7.9,28.2
"6024",569,1,16,8.81428571428571,1.65714285714286,10.4714285714286
"6399",570,1,17,0.0704225352112676,0,0.0704225352112676
"6774",571,1,18,0,0,0
"7149",572,1,19,0,0,0
"7524",573,1,20,0,0,0
"7899",574,1,21,0,0,0
"8274",575,1,22,0,0,0
"8649",576,1,23,0,0,0
"25",577,1,0,0,0,0
"400",578,1,1,0,0,0
"775",579,1,2,0,0,0
"1150",580,1,3,0,0,0
"1525",581,1,4,0,0,0
"1900",582,1,5,0,0,0
"2275",583,1,6,0,0,0
"2650",584,1,7,0,0,0
"3025",585,1,8,0.0704225352112676,0,0.0704225352112676
"3400",586,1,9,7.57142857142857,0.885714285714286,8.45714285714286
"3775",587,1,10,19.4142857142857,5.45714285714286,24.8714285714286
"4150",588,1,11,27.9571428571429,11.9428571428571,39.9
"4525",589,1,12,32.8571428571429,16.9142857142857,49.7714285714286
"4900",590,1,13,29.8714285714286,16.2142857142857,46.0857142857143
"5275",591,1,14,25.8142857142857,13.4428571428571,39.2571428571429
"5650",592,1,15,19.1428571428571,7.85714285714286,27
"6025",593,1,16,9.14285714285714,2.6,11.7428571428571
"6400",594,1,17,0.0714285714285714,0,0.0714285714285714
"6775",595,1,18,0,0,0
"7150",596,1,19,0,0,0
"7525",597,1,20,0,0,0
"7900",598,1,21,0,0,0
"8275",599,1,22,0,0,0
"8650",600,1,23,0,0,0
"26",601,1,0,0,0,0
"401",602,1,1,0,0,0
"776",603,1,2,0,0,0
"1151",604,1,3,0,0,0
"1526",605,1,4,0,0,0
"1901",606,1,5,0,0,0
"2276",607,1,6,0,0,0
"2651",608,1,7,0,0,0
"3026",609,1,8,0.457142857142857,0.0142857142857143,0.471428571428571
"3401",610,1,9,9.2,1.91428571428571,11.1142857142857
"3776",611,1,10,21.4782608695652,9.1304347826087,30.6086956521739
"4151",612,1,11,30.1571428571429,18.8428571428571,49
"4526",613,1,12,35.3428571428571,23.2,58.5428571428571
"4901",614,1,13,34.6857142857143,23.1428571428571,57.8285714285714
"5276",615,1,14,30.5571428571429,20.0714285714286,50.6285714285714
"5651",616,1,15,20.9,13.2,34.1
"6026",617,1,16,10.0714285714286,3.45714285714286,13.5285714285714
"6401",618,1,17,0.942857142857143,0.114285714285714,1.05714285714286
"6776",619,1,18,0,0,0
"7151",620,1,19,0,0,0
"7526",621,1,20,0,0,0
"7901",622,1,21,0,0,0
"8276",623,1,22,0,0,0
"8651",624,1,23,0,0,0
"27",625,1,0,0,0,0
"402",626,1,1,0,0,0
"777",627,1,2,0,0,0
"1152",628,1,3,0,0,0
"1527",629,1,4,0,0,0
"1902",630,1,5,0,0,0
"2277",631,1,6,0,0,0
"2652",632,1,7,0,0,0
"3027",633,1,8,0.5,0,0.5
"3402",634,1,9,7.92857142857143,1.85714285714286,9.78571428571429
"3777",635,1,10,21.6571428571429,7.75714285714286,29.4142857142857
"4152",636,1,11,31.9714285714286,14.4428571428571,46.4142857142857
"4527",637,1,12,36.8285714285714,19.3285714285714,56.1571428571429
"4902",638,1,13,36.8857142857143,18.4142857142857,55.3
"5277",639,1,14,30.4571428571429,14.8857142857143,45.3428571428571
"5652",640,1,15,20.6285714285714,8.91428571428571,29.5428571428571
"6027",641,1,16,9.57142857142857,2.48571428571429,12.0571428571429
"6402",642,1,17,1.01428571428571,0.0714285714285714,1.08571428571429
"6777",643,1,18,0,0,0
"7152",644,1,19,0,0,0
"7527",645,1,20,0,0,0
"7902",646,1,21,0,0,0
"8277",647,1,22,0,0,0
"8652",648,1,23,0,0,0
"28",649,1,0,0,0,0
"403",650,1,1,0,0,0
"778",651,1,2,0,0,0
"1153",652,1,3,0,0,0
"1528",653,1,4,0,0,0
"1903",654,1,5,0,0,0
"2278",655,1,6,0,0,0
"2653",656,1,7,0,0,0
"3028",657,1,8,0.457142857142857,0.0857142857142857,0.542857142857143
"3403",658,1,9,8.37142857142857,1.42857142857143,9.8
"3778",659,1,10,19,6.1,25.1
"4153",660,1,11,27.1285714285714,12.6571428571429,39.7857142857143
"4528",661,1,12,34.6857142857143,16.4571428571429,51.1428571428571
"4903",662,1,13,33.9285714285714,15.2142857142857,49.1428571428571
"5278",663,1,14,29.8571428571429,10.2857142857143,40.1428571428571
"5653",664,1,15,21.2285714285714,6.88571428571429,28.1142857142857
"6028",665,1,16,9.65714285714286,2.25714285714286,11.9142857142857
"6403",666,1,17,0.985714285714286,0.0714285714285714,1.05714285714286
"6778",667,1,18,0,0,0
"7153",668,1,19,0,0,0
"7528",669,1,20,0,0,0
"7903",670,1,21,0,0,0
"8278",671,1,22,0,0,0
"8653",672,1,23,0,0,0
"29",673,1,0,0,0,0
"404",674,1,1,0,0,0
"779",675,1,2,0,0,0
"1154",676,1,3,0,0,0
"1529",677,1,4,0,0,0
"1904",678,1,5,0,0,0
"2279",679,1,6,0,0,0
"2654",680,1,7,0,0,0
"3029",681,1,8,0.671428571428571,0.0857142857142857,0.757142857142857
"3404",682,1,9,8.94202898550725,1.82608695652174,10.768115942029
"3779",683,1,10,20.8985507246377,7.23188405797101,28.1304347826087
"4154",684,1,11,29.6714285714286,15.9428571428571,45.6142857142857
"4529",685,1,12,34.6714285714286,20.4,55.0714285714286
"4904",686,1,13,36.7285714285714,20.6571428571429,57.3857142857143
"5279",687,1,14,32,20.0285714285714,52.0285714285714
"5654",688,1,15,22.7571428571429,12.5,35.2571428571429
"6029",689,1,16,11.7142857142857,3.92857142857143,15.6428571428571
"6404",690,1,17,1.57142857142857,0.214285714285714,1.78571428571429
"6779",691,1,18,0,0,0
"7154",692,1,19,0,0,0
"7529",693,1,20,0,0,0
"7904",694,1,21,0,0,0
"8279",695,1,22,0,0,0
"8654",696,1,23,0,0,0
"30",697,1,0,0,0,0
"405",698,1,1,0,0,0
"780",699,1,2,0,0,0
"1155",700,1,3,0,0,0
"1530",701,1,4,0,0,0
"1905",702,1,5,0,0,0
"2280",703,1,6,0,0,0
"2655",704,1,7,0,0,0
"3030",705,1,8,0.614285714285714,0.0285714285714286,0.642857142857143
"3405",706,1,9,9.54285714285714,1.98571428571429,11.5285714285714
"3780",707,1,10,21.9857142857143,6.98571428571429,28.9714285714286
"4155",708,1,11,32.6142857142857,12.8,45.4142857142857
"4530",709,1,12,35.3857142857143,15.7571428571429,51.1428571428571
"4905",710,1,13,35.1142857142857,16.5571428571429,51.6714285714286
"5280",711,1,14,29,13.9285714285714,42.9285714285714
"5655",712,1,15,21.9,9.48571428571429,31.3857142857143
"6030",713,1,16,11.7857142857143,2.88571428571429,14.6714285714286
"6405",714,1,17,1.1,0.171428571428571,1.27142857142857
"6780",715,1,18,0,0,0
"7155",716,1,19,0,0,0
"7530",717,1,20,0,0,0
"7905",718,1,21,0,0,0
"8280",719,1,22,0,0,0
"8655",720,1,23,0,0,0
"31",721,1,0,0,0,0
"406",722,1,1,0,0,0
"781",723,1,2,0,0,0
"1156",724,1,3,0,0,0
"1531",725,1,4,0,0,0
"1906",726,1,5,0,0,0
"2281",727,1,6,0,0,0
"2656",728,1,7,0,0,0
"3031",729,1,8,0.628571428571429,0.128571428571429,0.757142857142857
"3406",730,1,9,10.2142857142857,2.71428571428571,12.9285714285714
"3781",731,1,10,23.5507246376812,11.9420289855072,35.4927536231884
"4156",732,1,11,34.6811594202899,20.304347826087,54.9855072463768
"4531",733,1,12,39.304347826087,24.4782608695652,63.7826086956522
"4906",734,1,13,38.8115942028985,25.6666666666667,64.4782608695652
"5281",735,1,14,35.2753623188406,18.2898550724638,53.5652173913044
"5656",736,1,15,26.304347826087,10.6376811594203,36.9420289855072
"6031",737,1,16,12.4782608695652,4.05797101449275,16.536231884058
"6406",738,1,17,1.48571428571429,0.257142857142857,1.74285714285714
"6781",739,1,18,0,0,0
"7156",740,1,19,0,0,0
"7531",741,1,20,0,0,0
"7906",742,1,21,0,0,0
"8281",743,1,22,0,0,0
"8656",744,1,23,0,0,0
"32",745,2,0,0,0,0
"407",746,2,1,0,0,0
"782",747,2,2,0,0,0
"1157",748,2,3,0,0,0
"1532",749,2,4,0,0,0
"1907",750,2,5,0,0,0
"2282",751,2,6,0,0,0
"2657",752,2,7,0,0,0
"3032",753,2,8,1,0.1,1.1
"3407",754,2,9,11.3571428571429,3.67142857142857,15.0285714285714
"3782",755,2,10,23.6811594202899,11.9710144927536,35.6521739130435
"4157",756,2,11,32.4142857142857,23.2,55.6142857142857
"4532",757,2,12,38.1285714285714,26.0714285714286,64.2
"4907",758,2,13,37.8285714285714,24.7857142857143,62.6142857142857
"5282",759,2,14,34.6714285714286,20.3857142857143,55.0571428571429
"5657",760,2,15,24.7,12.8571428571429,37.5571428571429
"6032",761,2,16,12.9571428571429,4.67142857142857,17.6285714285714
"6407",762,2,17,1.98571428571429,0.157142857142857,2.14285714285714
"6782",763,2,18,0,0,0
"7157",764,2,19,0,0,0
"7532",765,2,20,0,0,0
"7907",766,2,21,0,0,0
"8282",767,2,22,0,0,0
"8657",768,2,23,0,0,0
"33",769,2,0,0,0,0
"408",770,2,1,0,0,0
"783",771,2,2,0,0,0
"1158",772,2,3,0,0,0
"1533",773,2,4,0,0,0
"1908",774,2,5,0,0,0
"2283",775,2,6,0,0,0
"2658",776,2,7,0,0,0
"3033",777,2,8,1.02898550724638,0.130434782608696,1.15942028985507
"3408",778,2,9,11.3623188405797,3.26086956521739,14.6231884057971
"3783",779,2,10,24.6029411764706,11.6911764705882,36.2941176470588
"4158",780,2,11,33.6231884057971,20.8260869565217,54.4492753623188
"4533",781,2,12,36.768115942029,25.1304347826087,61.8985507246377
"4908",782,2,13,35.5072463768116,25.0144927536232,60.5217391304348
"5283",783,2,14,31.5217391304348,21.3913043478261,52.9130434782609
"5658",784,2,15,22.6666666666667,13.5507246376812,36.2173913043478
"6033",785,2,16,12.4057971014493,4.42028985507246,16.8260869565217
"6408",786,2,17,1.98550724637681,0.217391304347826,2.20289855072464
"6783",787,2,18,0,0,0
"7158",788,2,19,0,0,0
"7533",789,2,20,0,0,0
"7908",790,2,21,0,0,0
"8283",791,2,22,0,0,0
"8658",792,2,23,0,0,0
"34",793,2,0,0,0,0
"409",794,2,1,0,0,0
"784",795,2,2,0,0,0
"1159",796,2,3,0,0,0
"1534",797,2,4,0,0,0
"1909",798,2,5,0,0,0
"2284",799,2,6,0,0,0
"2659",800,2,7,0,0,0
"3034",801,2,8,0.942857142857143,0.171428571428571,1.11428571428571
"3409",802,2,9,11.2857142857143,3.21428571428571,14.5
"3784",803,2,10,24.9714285714286,10.0714285714286,35.0428571428571
"4159",804,2,11,35.8142857142857,13.3285714285714,49.1428571428571
"4534",805,2,12,40.7714285714286,19.5571428571429,60.3285714285714
"4909",806,2,13,40.6714285714286,20.7142857142857,61.3857142857143
"5284",807,2,14,35.1285714285714,14.9714285714286,50.1
"5659",808,2,15,25.7,9.77142857142857,35.4714285714286
"6034",809,2,16,13.7,4.77142857142857,18.4714285714286
"6409",810,2,17,2.22857142857143,0.4,2.62857142857143
"6784",811,2,18,0,0,0
"7159",812,2,19,0,0,0
"7534",813,2,20,0,0,0
"7909",814,2,21,0,0,0
"8284",815,2,22,0,0,0
"8659",816,2,23,0,0,0
"35",817,2,0,0,0,0
"410",818,2,1,0,0,0
"785",819,2,2,0,0,0
"1160",820,2,3,0,0,0
"1535",821,2,4,0,0,0
"1910",822,2,5,0,0,0
"2285",823,2,6,0,0,0
"2660",824,2,7,0,0,0
"3035",825,2,8,1.42857142857143,0.142857142857143,1.57142857142857
"3410",826,2,9,11.7714285714286,2.94285714285714,14.7142857142857
"3785",827,2,10,24.1428571428571,8.72857142857143,32.8714285714286
"4160",828,2,11,36.0857142857143,14.7142857142857,50.8
